TransactionID,AccountID,FundID,TransactionType,Amount,TransactionDate,Notes
TR0900,AC054,DODBX,withdrawal,40269.85,2023-03-19,Go down election school future environmental.
TR0901,AC054,DODIX,withdrawal,47431.3,2023-04-17,Me some partner when indeed.
TR0902,AC054,DODFX,withdrawal,58748.71,2023-11-14,Loss week other computer gas.
TR0903,AC054,DODBX,dividend reinvestment,26621.07,2023-12-26,Thought herself us cost ahead focus rate.
TR0904,AC054,DODLX,sell,7062.97,2024-05-26,White identify small around.
TR0905,AC055,DODBX,withdrawal,56760.39,2023-11-27,Simply state collection perhaps break your accept especially.
TR0906,AC055,DODFX,sell,51207.28,2023-11-29,Include red modern list traditional doctor memory hard.
TR0907,AC055,DODWX,buy,68764.6,2023-05-22,Pass opportunity old compare tell.
TR0908,AC055,DODFX,sell,87784.88,2023-01-21,Family beat risk wonder citizen condition imagine.
TR0909,AC055,DODIX,withdrawal,29072.62,2023-10-03,East middle pattern let along collection.
TR0910,AC055,DODGX,withdrawal,16763.36,2024-04-05,Would hundred personal them.
TR0911,AC055,DODGX,deposit,72004.51,2023-12-09,Both relate your their management develop think wide.
TR0912,AC055,DODWX,deposit,48279.6,2023-02-19,I various early able.
TR0913,AC055,DODIX,sell,26077.78,2023-08-16,Change yourself country somebody until to full certain.
TR0914,AC055,DODLX,buy,8264.11,2023-03-23,Question great guess stuff company attention free.
TR0915,AC055,DODLX,buy,30543.32,2023-12-17,Really again shoulder society agree firm.
TR0916,AC055,DODFX,deposit,38808.44,2024-05-04,Appear reduce yet picture option.
TR0917,AC055,DODIX,withdrawal,84654.61,2023-05-11,Yes with develop send from fish.
TR0918,AC055,DODIX,withdrawal,19354.67,2023-03-21,National upon nice safe charge.
TR0919,AC055,DODFX,buy,56731.23,2024-02-09,Once probably top feel miss machine size dream.
TR0920,AC055,DODWX,transfer,57293.57,2023-06-16,On pick really play.
TR0921,AC055,DODBX,transfer,61323.5,2023-08-10,Me instead after success rich visit.
TR0922,AC055,DODIX,buy,76516.96,2023-07-29,Cell yeah measure production level can their.
TR0923,AC055,DODGX,buy,96037.78,2023-07-15,Everything million school.
TR0924,AC056,DODLX,transfer,73286.3,2023-03-29,Consider something available fill.
TR0925,AC056,DODLX,sell,58259.89,2023-11-17,Each environmental design author itself.
TR0926,AC056,DODGX,buy,46630.17,2024-02-17,Leader show four focus statement defense.
TR0927,AC056,DODWX,withdrawal,54466.59,2023-11-14,Line artist question account.
TR0928,AC056,DODFX,dividend reinvestment,20653.02,2023-06-07,Year cultural enter pass.
TR0929,AC056,DODWX,dividend reinvestment,10017.89,2023-02-27,Card civil respond than without support second.
TR0930,AC056,DODGX,deposit,99969.06,2023-09-30,Child create to quality choice bill side.
TR0931,AC056,DODLX,transfer,94033.13,2023-02-26,Management myself front woman whatever.
TR0932,AC056,DODLX,transfer,36762.73,2024-02-26,Contain best know.
TR0933,AC056,DODGX,buy,2523.89,2024-04-15,Standard term per light.
TR0934,AC056,DODFX,transfer,27114.9,2024-05-07,Kid little mother skin local.
TR0935,AC056,DODLX,transfer,12734.18,2023-02-21,Road young back hope candidate plant.
TR0936,AC056,DODBX,sell,62285.94,2023-02-08,Product including quickly section measure.
TR0937,AC056,DODGX,withdrawal,88538.3,2023-09-03,Religious month movement hand magazine region score.
TR0938,AC056,DODFX,dividend reinvestment,75739.0,2023-11-24,Stage oil training.
TR0939,AC056,DODIX,deposit,50678.92,2023-10-24,Think so shoulder growth option describe life.
TR0940,AC056,DODIX,transfer,77786.42,2024-04-01,Wall party play time those treat.
TR0941,AC056,DODIX,dividend reinvestment,16698.86,2023-03-06,Approach citizen both cost lot once.
TR0942,AC056,DODFX,deposit,15553.75,2023-08-14,Fact whatever government international debate.
TR0943,AC056,DODGX,sell,94470.57,2023-03-28,Enter ready decade home election what.
TR0944,AC056,DODBX,transfer,48322.7,2023-12-07,Area bed from real face his company.
TR0945,AC056,DODLX,withdrawal,99503.35,2024-04-11,Trouble onto job daughter pretty.
TR0946,AC057,DODGX,deposit,72740.58,2023-06-06,Argue car key least church success.
TR0947,AC057,DODLX,sell,81134.44,2023-01-25,Feel hope put machine TV.
TR0948,AC057,DODGX,withdrawal,77290.19,2023-12-23,Voice per author leader tree.
TR0949,AC057,DODWX,buy,77205.11,2023-03-28,Able mind share heart big rich.
TR0950,AC057,DODWX,buy,27124.9,2023-07-29,Enter how pick television by.
TR0951,AC057,DODWX,transfer,70637.26,2024-01-28,Establish your despite among bring.
TR0952,AC057,DODWX,sell,68329.93,2023-07-09,Position fund citizen worry.
TR0953,AC057,DODLX,deposit,4594.23,2023-12-11,Around man nothing seek east benefit fire.
TR0954,AC057,DODLX,dividend reinvestment,32725.33,2024-01-30,News visit organization and small.
TR0955,AC057,DODWX,withdrawal,61110.5,2024-01-05,Article book process argue.
TR0956,AC057,DODGX,sell,21546.97,2023-10-12,Stand list sea.
TR0957,AC057,DODLX,withdrawal,61053.9,2023-11-18,With interest affect against.
TR0958,AC057,DODGX,sell,28567.78,2024-03-27,Team our consider choice everything impact course she.
TR0959,AC057,DODFX,transfer,69416.68,2023-03-31,Toward source each especially only.
TR0960,AC057,DODGX,buy,23821.09,2024-03-06,Organization happy bank kitchen establish every.
TR0961,AC057,DODWX,deposit,46901.85,2023-03-03,Up knowledge large direction grow.
TR0962,AC057,DODWX,sell,38273.13,2024-03-22,Reason art economy rate show apply expert after.
TR0963,AC057,DODIX,transfer,36133.5,2023-06-30,Training head later gas property ability everybody.
TR0964,AC057,DODGX,deposit,80193.02,2023-12-01,Key government out probably TV your.
TR0965,AC057,DODIX,transfer,85157.72,2024-04-21,General reflect peace of third story.
TR0966,AC057,DODBX,sell,18554.07,2024-03-13,Hour major whatever keep PM.
TR0967,AC057,DODGX,sell,48699.39,2023-07-26,Arm tax fund similar chance finish visit.
TR0968,AC057,DODFX,transfer,83528.95,2023-07-10,Summer head eight understand although often instead law.
TR0969,AC057,DODFX,withdrawal,46845.78,2023-04-02,Traditional home poor energy movement large three.
TR0970,AC057,DODGX,transfer,31963.64,2023-09-13,Agree usually past speak kind book.
TR0971,AC057,DODIX,deposit,32896.0,2023-12-20,Avoid other lot rather low significant would.
TR0972,AC057,DODFX,buy,84492.71,2023-02-26,Task central understand believe Congress.
TR0973,AC057,DODBX,buy,7324.64,2023-11-13,It environment campaign clearly feel.
TR0974,AC057,DODIX,transfer,7768.02,2023-02-21,Black move end impact seek skill participant.
TR0975,AC057,DODBX,withdrawal,59073.83,2023-01-24,Long ask blue.
TR0976,AC058,DODIX,dividend reinvestment,84298.82,2024-04-08,Couple boy increase scientist grow money accept edge.
TR0977,AC058,DODIX,buy,24120.34,2024-03-20,Pattern test summer station beautiful.
TR0978,AC058,DODLX,sell,8220.53,2023-03-05,Room cup list too again.
TR0979,AC058,DODBX,deposit,61473.32,2023-11-27,You part value continue.
TR0980,AC058,DODWX,buy,81557.92,2024-01-02,Close various themselves state draw husband situation.
TR0981,AC058,DODWX,transfer,69890.32,2024-02-20,Television article then.
TR0982,AC058,DODWX,deposit,9047.74,2024-05-11,Tree small old.
TR0983,AC058,DODWX,dividend reinvestment,55325.48,2024-04-06,Pressure ability last bill deep.
TR0984,AC058,DODGX,sell,96247.04,2024-03-16,Send dinner catch suddenly pick population.
TR0985,AC058,DODBX,deposit,74296.19,2023-04-14,Remain me everything case rest.
TR0986,AC058,DODLX,transfer,60284.24,2024-05-10,Practice present scene discussion dark since.
TR0987,AC058,DODLX,deposit,39626.38,2023-05-04,Through different road.
TR0988,AC058,DODFX,withdrawal,99507.2,2024-05-06,Beautiful sport dream protect six agent door born.
TR0989,AC058,DODGX,sell,34714.41,2023-01-25,Everybody table sit star situation.
TR0990,AC058,DODWX,withdrawal,36849.56,2023-02-21,Upon major wind chair analysis detail professor.
TR0991,AC059,DODWX,withdrawal,21737.14,2023-04-05,Media career while matter bar.
TR0992,AC059,DODGX,sell,83834.33,2024-05-09,Factor cause hot fear.
TR0993,AC059,DODLX,dividend reinvestment,19473.12,2023-03-06,Back resource test degree.
TR0994,AC059,DODFX,deposit,35873.05,2023-02-11,Share adult thank as attention finish material.
TR0995,AC059,DODIX,withdrawal,10199.59,2023-02-23,Well school certainly budget large main person.
TR0996,AC060,DODBX,transfer,77437.41,2023-04-10,Can list line politics above maintain.
TR0997,AC060,DODFX,dividend reinvestment,2800.25,2023-03-28,Allow picture by hear she issue.
TR0998,AC060,DODFX,buy,6890.17,2023-07-25,Parent general eat follow war cup.
TR0999,AC060,DODWX,sell,13134.1,2024-04-14,Fight itself choice on card she city.
TR1000,AC060,DODBX,dividend reinvestment,68721.18,2023-03-14,Put important let out him series economy.
TR1001,AC060,DODWX,buy,78415.22,2023-02-24,Main present ready hotel few ever less.
TR1002,AC060,DODLX,sell,51028.96,2023-03-08,Finally him above according beautiful.
TR1003,AC060,DODIX,deposit,83581.14,2023-10-10,Town response exist age memory class ball institution.
TR1004,AC060,DODBX,buy,23216.72,2023-07-07,Inside on trade expert attention hope president.
TR1005,AC060,DODIX,withdrawal,94622.81,2023-10-03,Ground space mother face develop determine.
TR1006,AC060,DODGX,withdrawal,41959.62,2023-01-15,You market instead bed number everybody.
TR1007,AC060,DODLX,transfer,20967.61,2023-08-28,Good remain sense risk produce.
TR1008,AC060,DODBX,deposit,99791.0,2024-05-14,Personal store while admit compare lawyer yet.
TR1009,AC060,DODWX,withdrawal,61665.64,2023-09-06,Until pick we open eight on.
TR1010,AC060,DODFX,sell,72944.34,2023-04-13,Move watch skin agreement.
TR1011,AC060,DODBX,sell,44827.49,2023-07-15,Only tax others enter Congress.
TR1012,AC060,DODWX,transfer,79281.96,2024-03-07,Whom open production cup.
TR1013,AC060,DODBX,deposit,77654.75,2023-08-28,Personal audience wife society.
TR1014,AC060,DODGX,deposit,2379.63,2023-12-03,Piece treat there significant similar outside government above.
TR1015,AC060,DODFX,withdrawal,55601.76,2023-09-30,Answer they imagine for.
TR1016,AC060,DODGX,transfer,60552.46,2023-12-31,Real box young yet around.
TR1017,AC060,DODBX,deposit,3409.6,2024-04-10,Community arrive hand bank shoulder meeting skill.
TR1018,AC060,DODLX,deposit,38602.5,2023-02-02,Claim onto end section room seek.
TR1019,AC060,DODGX,transfer,91704.85,2024-02-05,Significant ten small.
TR1020,AC060,DODWX,sell,8520.26,2023-11-03,Continue body address write near.
TR1021,AC060,DODGX,withdrawal,87291.71,2024-05-29,To activity full easy.
TR1022,AC060,DODBX,deposit,62878.3,2023-05-15,Own about first summer traditional can.
TR1023,AC060,DODIX,dividend reinvestment,46935.42,2024-03-21,Care by through experience work.
TR1024,AC061,DODFX,dividend reinvestment,56898.81,2023-04-04,Agree board within support care about grow.
TR1025,AC061,DODIX,dividend reinvestment,76241.99,2023-09-20,Hand order them guess.
TR1026,AC061,DODLX,deposit,16018.05,2023-05-16,Director create design political use.
TR1027,AC061,DODFX,deposit,41586.26,2023-03-16,Consumer course today.
TR1028,AC061,DODFX,dividend reinvestment,10448.77,2023-10-10,Edge finish Mr tend.
TR1029,AC061,DODWX,buy,36001.97,2023-08-22,Sure left kid many home matter car.
TR1030,AC061,DODWX,transfer,72743.96,2024-03-31,Sport ground yes thus street smile sing likely.
TR1031,AC061,DODFX,withdrawal,14597.54,2024-05-04,Example decision color soldier attack.
TR1032,AC061,DODWX,transfer,71985.75,2023-02-01,Population tell along sea television city without.
TR1033,AC061,DODFX,sell,62324.57,2023-02-23,Several effect player relationship subject.
TR1034,AC061,DODGX,dividend reinvestment,56897.66,2024-01-10,Beautiful prepare ready call case draw.
TR1035,AC062,DODIX,buy,6307.06,2024-02-18,Rock piece letter sort real pull.
TR1036,AC062,DODWX,transfer,31649.6,2024-02-01,Brother number data skill home sister you.
TR1037,AC062,DODWX,deposit,59351.76,2024-02-12,Least kind drug eight behavior scene.
TR1038,AC062,DODIX,dividend reinvestment,96518.79,2023-07-01,But maybe guy.
TR1039,AC062,DODWX,buy,79019.17,2023-11-22,Several nearly of heart attack.
TR1040,AC062,DODBX,buy,44787.18,2024-03-18,Heavy back system.
TR1041,AC062,DODIX,dividend reinvestment,15966.11,2024-03-23,Choose pattern task stay stay.
TR1042,AC062,DODLX,buy,71131.45,2023-09-20,You exactly place thing make that young.
TR1043,AC063,DODGX,withdrawal,72666.58,2023-06-18,Him down rather director.
TR1044,AC063,DODGX,buy,69679.28,2024-05-24,Important meet necessary paper follow book.
TR1045,AC063,DODLX,deposit,17042.15,2024-05-09,Area hour entire box girl heavy seem animal.
TR1046,AC063,DODFX,deposit,73492.15,2023-01-07,Seek second community drop probably name gun.
TR1047,AC063,DODWX,sell,31694.69,2024-01-22,Finish suffer manage political yet American.
TR1048,AC063,DODLX,deposit,17246.31,2023-07-15,Gun president western ok protect.
TR1049,AC063,DODLX,sell,77511.36,2023-05-05,Front play far bar parent why short.
TR1050,AC063,DODGX,deposit,86311.78,2023-03-22,Public friend meet most reach kitchen writer firm.
TR1051,AC063,DODWX,deposit,54881.27,2023-10-07,As visit whether.
TR1052,AC063,DODFX,transfer,71030.07,2023-04-20,Fish must get big life bad late.
TR1053,AC063,DODBX,withdrawal,31611.09,2023-03-28,Less foreign grow accept read song entire.
TR1054,AC063,DODFX,transfer,87726.0,2023-04-01,Money central along star American others.
TR1055,AC063,DODBX,withdrawal,35707.8,2023-01-09,Authority enter improve every model.
TR1056,AC063,DODLX,dividend reinvestment,32179.73,2024-05-02,Score us low start.
TR1057,AC063,DODFX,withdrawal,22174.46,2024-02-09,Network price help six finally short.
TR1058,AC063,DODBX,buy,64279.39,2023-10-09,Represent if represent quite.
TR1059,AC063,DODWX,sell,80308.83,2023-01-05,Sport three reduce capital camera describe argue.
TR1060,AC063,DODLX,deposit,38832.1,2024-03-12,Partner everybody close draw recently visit plant human.
TR1061,AC063,DODBX,sell,77100.48,2024-03-21,Trip foot Democrat strong right.
TR1062,AC064,DODGX,sell,30659.65,2023-10-15,Collection however appear road.
TR1063,AC064,DODBX,transfer,58919.09,2024-03-25,Memory occur that hear collection want everything.
TR1064,AC064,DODBX,transfer,1605.79,2023-04-20,Suffer size agree ask nation.
TR1065,AC064,DODBX,deposit,93156.42,2023-03-17,Government natural sometimes office.
TR1066,AC064,DODWX,deposit,12375.52,2023-06-30,Season light hotel six.
TR1067,AC064,DODBX,transfer,82790.22,2023-07-08,Prove avoid strategy could.
TR1068,AC064,DODFX,transfer,90982.19,2023-03-10,Although number fact everyone through court treatment.
TR1069,AC064,DODGX,sell,1200.14,2023-11-29,Piece learn drug put and a.
TR1070,AC064,DODWX,buy,1424.6,2023-10-02,Performance service young marriage.
TR1071,AC064,DODIX,sell,42524.35,2024-05-02,Among rather finally try.
TR1072,AC064,DODIX,dividend reinvestment,95187.1,2024-02-26,Likely upon from city rule their current.
TR1073,AC064,DODGX,withdrawal,45812.03,2024-02-05,Recently defense he mean writer no.
TR1074,AC064,DODGX,deposit,78475.92,2023-09-24,Election matter forward everything.
TR1075,AC064,DODLX,transfer,89600.52,2024-01-16,Low short hope operation.
TR1076,AC064,DODLX,transfer,3897.08,2023-10-20,Other none activity wife.
TR1077,AC064,DODLX,withdrawal,28301.68,2023-07-14,Born lay conference decision author say.
TR1078,AC064,DODFX,dividend reinvestment,22121.93,2023-09-20,Woman when real particularly though run manager prove.
TR1079,AC064,DODWX,withdrawal,88834.65,2024-02-24,Every become far stuff project though.
TR1080,AC064,DODBX,withdrawal,71921.89,2023-07-08,She policy consumer then partner next TV off.
TR1081,AC064,DODFX,dividend reinvestment,80900.44,2023-10-05,Address above building forget minute.
TR1082,AC064,DODBX,sell,20785.93,2023-01-17,Fund baby enter off born imagine fight coach.
TR1083,AC064,DODLX,sell,40659.61,2024-03-20,There all city natural indeed.
TR1084,AC064,DODLX,deposit,33998.1,2023-05-20,In activity choose evening could enter.
TR1085,AC064,DODIX,withdrawal,19200.77,2023-09-26,Ago let yes.
TR1086,AC065,DODWX,sell,87596.3,2023-08-26,Cell hour future.
TR1087,AC065,DODLX,transfer,87741.01,2023-12-18,Rather name player eight certainly back hold.
TR1088,AC065,DODIX,transfer,46755.51,2023-02-04,Final year whom knowledge enough sort.
TR1089,AC065,DODLX,deposit,48349.38,2023-12-25,Ball operation imagine.
TR1090,AC065,DODGX,deposit,21269.4,2024-01-15,Ago space mention record recent force.
TR1091,AC065,DODGX,deposit,51272.71,2023-03-22,Something hope outside usually edge.
TR1092,AC065,DODBX,dividend reinvestment,28343.23,2024-04-03,Training Mr early director.
TR1093,AC065,DODGX,deposit,17862.95,2024-04-18,Law while staff method return notice.
TR1094,AC065,DODBX,dividend reinvestment,73311.28,2023-09-15,Vote southern skill TV whether room measure.
TR1095,AC065,DODLX,sell,47308.58,2023-04-12,Move measure claim tree hear opportunity.
