MarketDataID,FundID,Date,NAV,Volume
MD1872,DODWX,2012-04-18,119.31,9222
MD1873,DODWX,2008-08-31,111.62,87824
MD1874,DODWX,2011-07-26,131.17,58959
MD1875,DODWX,2019-03-19,142.63,17694
MD1876,DODWX,2017-10-28,104.63,96726
MD1877,DODWX,2008-03-05,144.65,70038
MD1878,DODWX,2011-01-29,112.54,40494
MD1879,DODWX,2012-03-25,104.43,22347
MD1880,DODWX,2012-07-09,141.59,41843
MD1881,DODWX,2016-12-10,106.62,81035
MD1882,DODWX,2012-01-31,130.71,62135
MD1883,DODWX,2023-06-12,107.79,3997
MD1884,DODWX,2007-09-15,106.7,40827
MD1885,DODWX,2012-04-17,97.33,81705
MD1886,DODWX,2010-01-06,126.49,52650
MD1887,DODWX,2006-12-09,124.68,89314
MD1888,DODWX,2013-06-13,118.04,66749
MD1889,DODWX,2006-06-09,136.1,73525
MD1890,DODWX,2013-12-02,117.99,42839
MD1891,DODWX,2016-02-06,110.13,65396
MD1892,DODWX,2003-01-31,97.31,63782
MD1893,DODWX,2011-12-06,102.62,39436
MD1894,DODWX,2021-01-31,129.59,57902
MD1895,DODWX,2020-09-06,104.13,54521
MD1896,DODWX,2015-07-05,138.86,74263
MD1897,DODWX,2008-06-15,115.5,72707
MD1898,DODWX,2006-09-04,115.56,95125
MD1899,DODWX,2007-01-04,100.45,50466
MD1900,DODWX,2019-09-12,136.67,37249
MD1901,DODWX,2009-10-05,119.34,28456
MD1902,DODWX,2016-02-23,127.1,68972
MD1903,DODWX,2024-02-04,107.85,3193
MD1904,DODWX,2009-09-22,140.84,97114
MD1905,DODWX,2013-02-13,127.73,78087
MD1906,DODWX,2008-12-13,121.72,6724
MD1907,DODWX,2023-08-01,114.49,83906
MD1908,DODWX,2019-10-14,105.56,67198
MD1909,DODWX,2014-01-25,105.47,52249
MD1910,DODWX,2004-08-13,103.31,12836
MD1911,DODWX,2004-07-07,131.82,79291
MD1912,DODWX,2010-08-30,127.82,12766
MD1913,DODWX,2010-11-03,127.73,70064
MD1914,DODWX,2006-08-30,124.19,90728
MD1915,DODWX,2007-08-16,101.91,37251
MD1916,DODWX,2008-12-24,112.85,82025
MD1917,DODWX,2022-08-03,121.63,33287
MD1918,DODWX,2019-11-18,142.05,18604
MD1919,DODWX,2022-02-15,127.01,14270
MD1920,DODWX,2006-10-31,97.7,86037
MD1921,DODWX,2008-08-03,125.37,86801
MD1922,DODWX,2010-06-25,107.08,18436
MD1923,DODWX,2010-12-18,127.85,56380
MD1924,DODWX,2017-12-18,123.36,26523
MD1925,DODWX,2003-03-17,100.52,45667
MD1926,DODWX,2019-04-30,133.31,10364
MD1927,DODWX,2017-12-24,131.57,93919
MD1928,DODWX,2006-12-03,144.13,78960
MD1929,DODWX,2003-04-11,107.11,53600
MD1930,DODWX,2014-12-14,137.19,15885
MD1931,DODWX,2005-08-06,131.21,31409
MD1932,DODWX,2003-07-21,117.85,25603
MD1933,DODWX,2023-07-26,134.39,27177
MD1934,DODWX,2018-07-01,113.0,57353
MD1935,DODWX,2015-05-17,108.93,62110
MD1936,DODWX,2023-10-26,123.71,54180
MD1937,DODWX,2022-03-20,127.09,82272
MD1938,DODWX,2003-06-17,112.99,98174
MD1939,DODWX,2016-08-22,128.42,62087
MD1940,DODWX,2017-05-14,116.23,29305
MD1941,DODWX,2016-10-22,132.22,54760
MD1942,DODWX,2010-01-07,136.13,17065
MD1943,DODWX,2006-12-07,139.29,26699
MD1944,DODWX,2019-12-24,127.94,70851
MD1945,DODWX,2010-04-12,133.32,47062
MD1946,DODWX,2022-12-03,104.31,53035
MD1947,DODWX,2013-11-14,98.52,36254
MD1948,DODWX,2006-03-02,134.64,93245
MD1949,DODWX,2015-12-21,132.6,39034
MD1950,DODWX,2010-01-19,105.87,31065
MD1951,DODWX,2015-11-16,107.66,71954
MD1952,DODWX,2014-11-16,143.36,45215
MD1953,DODWX,2005-02-13,143.53,82609
MD1954,DODWX,2021-06-24,136.51,80926
MD1955,DODWX,2007-12-03,130.73,21259
MD1956,DODWX,2012-04-02,143.74,27511
MD1957,DODWX,2022-12-02,111.26,51082
MD1958,DODWX,2007-02-13,134.63,43243
MD1959,DODWX,2013-01-25,123.06,45105
MD1960,DODWX,2014-02-03,138.77,67380
MD1961,DODWX,2022-07-18,105.35,22351
MD1962,DODWX,2016-08-27,136.17,9101
MD1963,DODWX,2016-05-23,142.05,46932
MD1964,DODWX,2015-10-24,127.3,67139
MD1965,DODWX,2009-10-12,100.3,23661
MD1966,DODWX,2004-02-26,125.31,49718
MD1967,DODWX,2007-10-07,97.17,87614
MD1968,DODWX,2013-12-20,114.55,57751
MD1969,DODWX,2008-01-08,139.85,2690
MD1970,DODWX,2015-09-30,121.96,77026
MD1971,DODWX,2022-09-12,97.72,29151
MD1972,DODWX,2013-10-11,103.31,32837
MD1973,DODWX,2009-09-17,100.97,25776
MD1974,DODWX,2012-10-06,140.26,70935
MD1975,DODWX,2020-02-09,108.42,42603
MD1976,DODWX,2009-10-25,100.3,73992
MD1977,DODWX,2003-01-03,125.12,91146
MD1978,DODWX,2005-11-10,107.52,50930
MD1979,DODWX,2004-09-22,137.57,68977
MD1980,DODWX,2006-03-28,135.89,70909
MD1981,DODWX,2010-02-28,98.61,35322
MD1982,DODWX,2006-03-22,143.13,22225
MD1983,DODWX,2021-01-10,117.41,69939
MD1984,DODWX,2024-01-16,140.94,21538
MD1985,DODWX,2018-02-13,140.24,84460
MD1986,DODWX,2005-04-13,132.25,10069
MD1987,DODWX,2009-11-20,120.87,95976
MD1988,DODWX,2017-09-03,131.96,84118
MD1989,DODWX,2006-02-17,126.25,81897
MD1990,DODWX,2018-05-05,110.24,95621
MD1991,DODWX,2012-06-09,143.53,2340
MD1992,DODWX,2002-11-26,98.43,61184
MD1993,DODWX,2006-10-20,103.19,65267
MD1994,DODWX,2006-02-06,109.05,21612
MD1995,DODWX,2009-07-30,105.6,96864
MD1996,DODWX,2024-01-02,99.5,72168
MD1997,DODWX,2010-11-22,123.2,50586
MD1998,DODWX,2024-04-29,107.17,26954
MD1999,DODWX,2013-01-04,98.16,68337
MD2000,DODWX,2006-04-30,128.91,33857
MD2001,DODWX,2022-09-20,116.87,78112
MD2002,DODWX,2016-09-09,141.61,45790
MD2003,DODWX,2008-12-01,97.27,8443
MD2004,DODWX,2005-02-14,118.12,73979
MD2005,DODWX,2004-11-16,104.39,74905
MD2006,DODWX,2008-09-24,99.09,22106
MD2007,DODWX,2022-07-29,130.69,37982
MD2008,DODWX,2006-06-30,126.48,84738
MD2009,DODWX,2005-09-13,140.84,65090
MD2010,DODWX,2014-10-30,135.41,81847
MD2011,DODWX,2005-08-19,110.42,6587
MD2012,DODWX,2004-01-09,113.3,62496
MD2013,DODWX,2020-08-10,102.23,3109
MD2014,DODWX,2018-10-13,137.7,50572
MD2015,DODWX,2022-10-10,100.52,42295
MD2016,DODWX,2010-09-28,106.44,65709
MD2017,DODWX,2017-04-09,129.96,40903
MD2018,DODWX,2013-01-22,116.96,81279
MD2019,DODWX,2016-06-16,129.95,57044
MD2020,DODWX,2016-02-12,105.14,7915
MD2021,DODWX,2020-08-27,104.47,70569
MD2022,DODWX,2016-09-13,105.61,37576
MD2023,DODWX,2022-01-23,129.91,97332
MD2024,DODWX,2021-11-19,133.03,93736
MD2025,DODWX,2006-08-09,136.31,38090
MD2026,DODWX,2022-10-07,100.44,52083
MD2027,DODWX,2019-02-10,137.56,85163
MD2028,DODWX,2015-12-13,101.24,46471
MD2029,DODWX,2008-03-02,142.31,55479
MD2030,DODWX,2009-03-30,128.12,20007
MD2031,DODWX,2017-01-03,98.92,93757
MD2032,DODWX,2010-04-25,96.88,26645
MD2033,DODWX,2005-02-13,100.33,48658
MD2034,DODWX,2004-12-24,115.47,78075
MD2035,DODWX,2024-02-07,104.45,44514
MD2036,DODWX,2005-07-11,137.28,31801
MD2037,DODWX,2008-08-21,108.67,15305
MD2038,DODWX,2015-01-20,135.53,97253
MD2039,DODWX,2004-02-02,144.5,26135
MD2040,DODWX,2006-08-09,100.75,67297
MD2041,DODWX,2015-06-07,124.47,31789
MD2042,DODWX,2012-07-20,97.66,51869
MD2043,DODFX,2023-12-18,102.89,93706
MD2044,DODFX,2019-01-14,103.82,94847
MD2045,DODFX,2011-08-15,96.72,1414
MD2046,DODFX,2022-02-21,115.0,70859
MD2047,DODFX,2023-06-22,93.39,81116
MD2048,DODFX,2005-05-27,129.1,45094
MD2049,DODFX,2006-09-19,125.48,40243
MD2050,DODFX,2009-07-16,127.65,4703
MD2051,DODFX,2012-01-15,121.22,75234
MD2052,DODFX,2006-02-19,95.8,42270
MD2053,DODFX,2001-07-13,100.45,65856
MD2054,DODFX,2003-09-11,125.36,95888
MD2055,DODFX,2009-05-28,128.55,50059
MD2056,DODFX,2009-06-27,131.08,5368
MD2057,DODFX,2020-10-09,114.95,74832
MD2058,DODFX,2016-01-15,99.21,48507
MD2059,DODFX,2020-04-03,123.89,19073
MD2060,DODFX,2007-04-23,102.97,79732
MD2061,DODFX,2022-02-18,118.51,59057
MD2062,DODFX,2009-07-29,107.77,71529
MD2063,DODFX,2008-12-12,103.49,98414
MD2064,DODFX,2011-08-05,108.84,46127
MD2065,DODFX,2005-07-20,99.73,12651
MD2066,DODFX,2013-06-15,132.92,94813
MD2067,DODFX,2006-01-19,127.94,85459
MD2068,DODFX,2010-08-28,106.83,71450
MD2069,DODFX,2013-07-17,110.91,38706
MD2070,DODFX,2009-10-22,99.38,98863
MD2071,DODFX,2021-12-28,117.59,59944
MD2072,DODFX,2009-08-24,123.04,66007
MD2073,DODFX,2003-03-24,128.43,87112
MD2074,DODFX,2011-03-27,116.18,92405
MD2075,DODFX,2006-03-06,130.29,14996
MD2076,DODFX,2023-02-24,101.18,66236
MD2077,DODFX,2008-11-19,124.03,62698
MD2078,DODFX,2008-06-30,118.05,83825
MD2079,DODFX,2004-03-14,126.24,2824
MD2080,DODFX,2009-08-28,99.79,21493
MD2081,DODFX,2013-02-17,112.61,54090
MD2082,DODFX,2013-03-12,105.26,56986
MD2083,DODFX,2005-06-10,112.04,19333
MD2084,DODFX,2008-04-07,89.24,32785
MD2085,DODFX,2014-09-04,123.16,73352
MD2086,DODFX,2003-02-17,103.65,20018
MD2087,DODFX,2012-05-09,98.01,73749
MD2088,DODFX,2010-01-29,130.89,99049
MD2089,DODFX,2009-10-02,95.74,38229
MD2090,DODFX,2012-07-20,130.45,85892
MD2091,DODFX,2010-03-13,113.02,56476
MD2092,DODFX,2010-09-15,117.85,98333
MD2093,DODFX,2021-09-05,96.68,71540
MD2094,DODFX,2018-12-24,92.53,92913
MD2095,DODFX,2003-07-28,116.14,87343
MD2096,DODFX,2008-10-13,128.57,17612
MD2097,DODFX,2012-04-16,99.25,35264
MD2098,DODFX,2014-02-24,117.3,68852
MD2099,DODFX,2010-10-21,119.69,12893
MD2100,DODFX,2008-02-28,110.17,80892
MD2101,DODFX,2016-09-23,130.74,14409
MD2102,DODFX,2022-03-08,109.34,39776
MD2103,DODFX,2009-06-19,100.87,62382
MD2104,DODFX,2014-02-23,115.51,39799
MD2105,DODFX,2022-05-13,105.76,57990
MD2106,DODFX,2004-03-26,103.47,75207
MD2107,DODFX,2013-05-27,104.0,94805
MD2108,DODFX,2010-07-30,105.89,86439
MD2109,DODFX,2023-01-19,130.79,22898
MD2110,DODFX,2007-09-23,130.69,56034
MD2111,DODFX,2023-11-08,104.42,41553
MD2112,DODFX,2007-01-08,103.14,23532
MD2113,DODFX,2006-03-16,104.31,11196
MD2114,DODFX,2011-12-19,89.0,76344
MD2115,DODFX,2005-10-22,98.64,71681
MD2116,DODFX,2020-10-23,104.59,68341
MD2117,DODFX,2018-06-05,100.58,36097
MD2118,DODFX,2015-12-15,95.82,49241
MD2119,DODFX,2014-12-09,124.79,67290
MD2120,DODFX,2016-03-06,103.99,52125
MD2121,DODFX,2014-06-06,129.94,65986
MD2122,DODFX,2006-07-04,127.34,64161
MD2123,DODFX,2008-09-17,103.47,69073
MD2124,DODFX,2023-01-26,98.26,50580
MD2125,DODFX,2017-01-12,104.31,77213
MD2126,DODFX,2018-06-18,120.7,22540
MD2127,DODFX,2013-10-27,121.24,2367
MD2128,DODFX,2012-04-24,98.05,80877
MD2129,DODFX,2009-07-19,133.02,38599
MD2130,DODFX,2008-05-01,92.26,82286
MD2131,DODFX,2004-12-02,116.39,79242
MD2132,DODFX,2008-06-01,111.8,40395
MD2133,DODFX,2019-10-06,119.56,55017
MD2134,DODFX,2004-10-19,109.67,29189
MD2135,DODFX,2002-01-07,121.28,47552
MD2136,DODFX,2019-08-05,92.17,46199
MD2137,DODFX,2021-08-28,105.72,26930
MD2138,DODFX,2018-03-06,118.91,59007
MD2139,DODFX,2003-02-05,128.24,48322
MD2140,DODFX,2006-07-01,119.42,76989
MD2141,DODFX,2021-11-20,124.8,54702
MD2142,DODFX,2017-12-11,110.27,87027
MD2143,DODFX,2014-11-05,128.21,24597
MD2144,DODFX,2015-06-30,119.73,18891
MD2145,DODFX,2002-06-30,93.0,38105
MD2146,DODFX,2013-07-28,127.65,19131
MD2147,DODFX,2004-09-01,92.44,58165
MD2148,DODFX,2014-09-12,108.99,18985
MD2149,DODFX,2022-04-19,108.27,7355
MD2150,DODFX,2008-04-11,96.1,22553
MD2151,DODFX,2007-08-21,130.49,87334
MD2152,DODFX,2002-12-13,102.5,9800
MD2153,DODFX,2024-01-26,121.34,25581
MD2154,DODFX,2010-11-13,121.76,72730
MD2155,DODFX,2014-09-17,112.61,80751
MD2156,DODFX,2021-11-08,89.69,30923
MD2157,DODFX,2003-05-14,103.98,97487
MD2158,DODFX,2011-01-31,103.9,89291
MD2159,DODFX,2011-02-23,115.12,76418
MD2160,DODFX,2023-08-23,96.74,74804
MD2161,DODFX,2017-03-29,131.46,61835
MD2162,DODFX,2010-07-16,129.65,97785
MD2163,DODFX,2019-06-27,101.78,33429
MD2164,DODFX,2016-06-02,107.64,26979
MD2165,DODFX,2010-09-27,105.79,42650
MD2166,DODFX,2004-10-19,102.53,91436
MD2167,DODFX,2008-07-07,98.8,1368
MD2168,DODFX,2022-04-05,96.52,92979
MD2169,DODFX,2016-08-03,132.19,70132
MD2170,DODFX,2021-07-24,125.04,47678
MD2171,DODFX,2009-03-28,92.06,91674
MD2172,DODFX,2008-01-25,131.88,77200
MD2173,DODFX,2007-05-12,96.77,82579
MD2174,DODFX,2003-10-03,98.09,72377
MD2175,DODFX,2015-06-29,94.82,4639
MD2176,DODFX,2023-12-27,101.0,87762
MD2177,DODFX,2015-03-04,119.64,9032
MD2178,DODFX,2005-10-05,113.7,51577
MD2179,DODFX,2012-09-29,132.53,28529
MD2180,DODFX,2006-02-25,119.96,27833
MD2181,DODFX,2014-07-05,122.96,94558
MD2182,DODFX,2019-11-16,102.5,87120
MD2183,DODFX,2005-10-04,123.26,5279
MD2184,DODFX,2014-03-06,126.24,3736
MD2185,DODFX,2004-12-10,111.08,28290
MD2186,DODFX,2015-04-01,129.79,68035
MD2187,DODFX,2021-07-02,107.8,53782
MD2188,DODFX,2020-03-27,125.76,55890
MD2189,DODFX,2018-07-19,118.67,29646
MD2190,DODFX,2006-04-03,90.54,71526
MD2191,DODFX,2014-06-27,116.75,89306
MD2192,DODFX,2012-11-18,126.06,47245
MD2193,DODFX,2001-08-24,110.3,43376
MD2194,DODFX,2021-12-07,121.04,60659
MD2195,DODFX,2010-02-16,101.29,67967
MD2196,DODFX,2009-10-09,129.42,69703
MD2197,DODFX,2009-08-31,104.95,63038
MD2198,DODFX,2016-03-04,108.07,81576
MD2199,DODFX,2022-02-21,112.03,89347
MD2200,DODFX,2015-05-03,101.72,8559
MD2201,DODFX,2023-01-20,90.35,13623
MD2202,DODFX,2002-10-19,95.31,68079
MD2203,DODFX,2016-10-14,111.53,33367
MD2204,DODFX,2001-09-07,129.46,75130
MD2205,DODFX,2023-11-22,115.61,50859
MD2206,DODFX,2006-03-26,124.29,7031
MD2207,DODFX,2007-10-24,119.26,27307
MD2208,DODFX,2014-10-22,131.67,93842
MD2209,DODFX,2003-01-25,125.85,49314
MD2210,DODFX,2007-07-31,107.89,30519
MD2211,DODFX,2007-04-23,95.67,6951
MD2212,DODFX,2013-01-03,89.08,19608
MD2213,DODFX,2024-01-04,100.63,63257
MD2214,DODFX,2018-08-05,107.24,52557
MD2215,DODFX,2007-05-14,128.35,57895
MD2216,DODFX,2020-05-01,89.73,32367
MD2217,DODFX,2004-01-14,97.81,69121
MD2218,DODFX,2022-06-29,125.59,91511
MD2219,DODFX,2001-06-23,131.9,15614
MD2220,DODFX,2006-05-27,98.85,98183
MD2221,DODFX,2020-02-26,122.14,28170
MD2222,DODFX,2024-05-24,89.92,72266
MD2223,DODFX,2004-01-15,122.19,81354
MD2224,DODFX,2007-05-28,107.31,72463
MD2225,DODFX,2020-10-08,115.16,36987
MD2226,DODFX,2005-02-16,109.99,69306
MD2227,DODFX,2014-08-11,120.79,82437
MD2228,DODFX,2006-07-05,131.88,2719
MD2229,DODFX,2023-08-02,97.88,14386
MD2230,DODFX,2011-08-29,100.9,6391
MD2231,DODFX,2003-01-30,117.13,82444
MD2232,DODFX,2019-09-22,109.14,46513
MD2233,DODFX,2022-10-23,96.34,70015
MD2234,DODFX,2011-08-29,118.88,10464
MD2235,DODFX,2001-09-07,96.91,43617
MD2236,DODFX,2001-08-11,92.25,61825
MD2237,DODFX,2001-07-15,91.75,52054
MD2238,DODFX,2022-11-02,89.8,67797
MD2239,DODFX,2017-01-16,130.16,95238
MD2240,DODFX,2017-06-23,111.22,95427
MD2241,DODFX,2019-10-16,95.49,83025
MD2242,DODFX,2017-04-12,111.15,14754
MD2243,DODFX,2015-03-27,98.17,53421
MD2244,DODFX,2023-10-01,130.6,36409
MD2245,DODFX,2020-03-12,89.36,77416
MD2246,DODFX,2008-01-15,89.56,25639
MD2247,DODFX,2014-11-13,92.56,88777
MD2248,DODFX,2010-08-31,97.76,87261
MD2249,DODFX,2001-09-21,112.67,65906
MD2250,DODFX,2004-06-09,110.45,94790
MD2251,DODFX,2003-05-26,97.09,86109
MD2252,DODFX,2006-03-30,93.81,89537
MD2253,DODFX,2006-07-12,103.39,63090
MD2254,DODFX,2007-02-27,95.12,74073
MD2255,DODFX,2017-12-07,131.16,71869
MD2256,DODFX,2020-11-13,107.95,80732
MD2257,DODFX,2008-03-12,130.4,23058
MD2258,DODFX,2013-03-06,109.69,7108
MD2259,DODFX,2007-11-21,101.39,30744
MD2260,DODFX,2010-07-05,112.54,52493
MD2261,DODFX,2018-01-12,117.66,42837
MD2262,DODFX,2020-08-26,127.65,4649
MD2263,DODFX,2003-02-12,99.99,32596
MD2264,DODFX,2001-12-06,100.17,30960
MD2265,DODFX,2011-11-19,126.28,45224
MD2266,DODFX,2016-06-23,106.5,7381
MD2267,DODFX,2005-09-28,117.18,35684
MD2268,DODFX,2024-05-28,115.33,92710
MD2269,DODFX,2008-07-02,120.41,20380
MD2270,DODFX,2003-11-12,121.02,1700
MD2271,DODFX,2007-03-31,103.98,86580
MD2272,DODFX,2023-03-28,117.28,79941
MD2273,DODFX,2008-12-26,97.55,94603
MD2274,DODFX,2010-08-16,124.52,50081
MD2275,DODFX,2017-11-06,94.45,6135
MD2276,DODFX,2004-06-24,129.38,88545
MD2277,DODFX,2007-07-16,111.99,26411
MD2278,DODFX,2021-04-10,110.9,42274
MD2279,DODFX,2012-06-18,93.38,52054
MD2280,DODFX,2003-03-23,88.73,79309
MD2281,DODFX,2014-09-13,88.98,50882
MD2282,DODFX,2019-09-30,112.81,64264
MD2283,DODFX,2020-06-03,131.59,14954
MD2284,DODFX,2002-09-01,113.14,60213
MD2285,DODFX,2016-05-19,110.94,85233
MD2286,DODFX,2020-09-22,127.62,44815
MD2287,DODFX,2012-12-14,99.62,91118
MD2288,DODFX,2011-08-11,119.42,27814
MD2289,DODFX,2010-10-13,116.98,35855
MD2290,DODFX,2023-03-17,128.43,82994
MD2291,DODFX,2014-08-18,107.56,37052
MD2292,DODFX,2002-10-26,92.61,45210
MD2293,DODFX,2010-07-20,89.6,51631
MD2294,DODFX,2011-12-27,105.18,72994
MD2295,DODFX,2009-05-01,130.22,22216
MD2296,DODFX,2018-09-27,95.63,92657
MD2297,DODFX,2021-10-09,93.82,78391
MD2298,DODFX,2023-02-10,91.87,90310
MD2299,DODFX,2001-11-09,125.46,13765
MD2300,DODFX,2024-01-29,97.6,56426
MD2301,DODFX,2018-10-08,119.97,88018
MD2302,DODFX,2022-10-18,130.97,28057
MD2303,DODFX,2004-12-19,112.32,62235
MD2304,DODFX,2008-04-09,103.03,55915
MD2305,DODFX,2006-11-29,125.17,48873
MD2306,DODFX,2017-03-19,123.93,7382
MD2307,DODFX,2005-08-13,130.36,70662
MD2308,DODFX,2012-02-04,119.85,81581
MD2309,DODFX,2013-03-12,117.83,22511
MD2310,DODFX,2017-01-03,97.65,30151
MD2311,DODFX,2011-07-16,98.95,17277
MD2312,DODFX,2023-07-01,129.2,71773
MD2313,DODFX,2004-02-02,124.51,86647
MD2314,DODFX,2012-11-04,118.16,34364
MD2315,DODFX,2004-10-17,91.4,96659
MD2316,DODFX,2006-11-22,108.86,58853
MD2317,DODFX,2008-04-27,127.33,74566
MD2318,DODFX,2012-01-02,124.45,89834
MD2319,DODFX,2022-08-05,113.54,54909
MD2320,DODFX,2009-07-29,99.6,98627
MD2321,DODFX,2003-06-20,112.83,3165
MD2322,DODFX,2007-12-20,96.18,48879
MD2323,DODFX,2021-07-08,100.64,25001
MD2324,DODFX,2004-12-31,99.04,8940
MD2325,DODFX,2023-10-10,103.68,40297
MD2326,DODFX,2017-04-09,121.77,21843
MD2327,DODFX,2020-09-04,118.5,61334
MD2328,DODFX,2004-08-06,113.76,28996
MD2329,DODFX,2019-04-26,88.98,34793
MD2330,DODFX,2015-01-13,109.22,70803
MD2331,DODFX,2006-03-07,130.14,72109
MD2332,DODFX,2018-03-25,118.87,67209
MD2333,DODFX,2012-01-31,119.73,92512
MD2334,DODFX,2011-08-08,132.0,22844
MD2335,DODFX,2011-11-06,96.28,68368
MD2336,DODFX,2009-11-05,96.44,62189
MD2337,DODFX,2005-10-22,95.17,7561
MD2338,DODFX,2012-06-11,129.34,33198
MD2339,DODFX,2018-03-03,99.31,56921
MD2340,DODFX,2012-09-17,124.14,39864
MD2341,DODFX,2002-01-20,125.55,62977
MD2342,DODFX,2009-10-04,126.07,40918
MD2343,DODFX,2012-05-05,120.17,74831
MD2344,DODFX,2003-11-08,92.58,97883
MD2345,DODFX,2006-08-09,100.77,68410
MD2346,DODFX,2011-04-12,94.58,37608
MD2347,DODFX,2016-12-03,129.98,58794
MD2348,DODFX,2016-03-28,110.05,19777
MD2349,DODFX,2022-10-09,127.46,11375
MD2350,DODFX,2012-05-25,107.05,5188
MD2351,DODFX,2022-06-12,130.55,94139
MD2352,DODFX,2015-02-05,92.57,2910
MD2353,DODFX,2021-11-26,130.0,48062
MD2354,DODFX,2017-06-08,106.49,25989
MD2355,DODFX,2023-06-17,107.11,68831
MD2356,DODFX,2010-03-27,104.54,68299
MD2357,DODFX,2016-01-20,127.89,79684
MD2358,DODFX,2008-06-04,91.65,39853
MD2359,DODFX,2016-07-30,129.69,60090
MD2360,DODFX,2008-10-14,130.79,67579
MD2361,DODFX,2006-02-13,96.77,34366
MD2362,DODFX,2007-09-17,127.29,51567
MD2363,DODFX,2004-10-10,114.22,91145
MD2364,DODFX,2002-04-07,131.61,10670
MD2365,DODFX,2019-09-15,126.5,31371
MD2366,DODFX,2001-09-04,113.71,35817
MD2367,DODFX,2020-09-06,104.03,49965
MD2368,DODFX,2002-11-16,118.95,84165
MD2369,DODFX,2003-09-18,104.84,76345
MD2370,DODFX,2004-12-15,121.83,50566
MD2371,DODFX,2006-04-22,132.28,79345
MD2372,DODFX,2017-10-08,129.4,60026
MD2373,DODFX,2021-07-03,110.08,18177
MD2374,DODFX,2021-03-27,120.02,95441
MD2375,DODFX,2008-11-22,110.77,76563
MD2376,DODFX,2006-09-09,117.05,44911
MD2377,DODFX,2005-06-23,104.22,12603
MD2378,DODFX,2019-12-06,97.93,97723
MD2379,DODFX,2016-06-23,108.3,7984
MD2380,DODFX,2016-07-26,111.05,19509
MD2381,DODFX,2017-04-26,92.28,97315
MD2382,DODFX,2013-04-20,92.87,44929
MD2383,DODFX,2011-03-30,90.45,89171
MD2384,DODFX,2021-07-13,124.62,90570
MD2385,DODFX,2010-08-10,111.98,7302
MD2386,DODFX,2001-08-06,112.75,54209
MD2387,DODFX,2015-08-04,126.62,7981
MD2388,DODFX,2004-04-28,92.3,20401
MD2389,DODFX,2014-09-12,109.94,31688
MD2390,DODFX,2020-11-12,121.96,39692
MD2391,DODFX,2022-05-13,117.5,54910
MD2392,DODFX,2020-07-28,103.57,41496
MD2393,DODFX,2010-07-07,105.61,27807
MD2394,DODFX,2006-07-21,96.52,14378
MD2395,DODFX,2004-04-11,130.93,6296
MD2396,DODFX,2003-01-05,109.83,69195
MD2397,DODFX,2022-12-17,89.33,87346
MD2398,DODFX,2017-01-19,108.17,81407
MD2399,DODFX,2001-06-28,117.91,28205
MD2400,DODFX,2021-08-13,102.78,85327
MD2401,DODFX,2015-02-25,110.85,43716
MD2402,DODFX,2019-10-04,106.78,28261
MD2403,DODFX,2006-04-12,116.69,91649
MD2404,DODFX,2023-03-03,93.55,24432
MD2405,DODFX,2002-06-26,125.44,95069
MD2406,DODFX,2004-01-11,113.6,85483
MD2407,DODFX,2010-02-03,110.19,91833
MD2408,DODFX,2007-05-11,114.65,24342
MD2409,DODFX,2013-04-11,116.35,25816
MD2410,DODFX,2023-07-15,106.11,74444
MD2411,DODFX,2011-01-15,112.57,7983
MD2412,DODFX,2004-01-04,123.81,32959
MD2413,DODFX,2005-02-11,119.22,83046
MD2414,DODFX,2022-02-23,125.81,97256
MD2415,DODFX,2023-06-29,116.9,82729
MD2416,DODFX,2018-10-21,104.8,33668
MD2417,DODFX,2009-12-13,122.62,80940
MD2418,DODFX,2024-01-28,122.19,25585
MD2419,DODFX,2011-02-07,121.34,93713
MD2420,DODFX,2019-10-13,90.76,42469
MD2421,DODFX,2020-07-31,128.94,77807
MD2422,DODFX,2007-10-04,91.16,74832
MD2423,DODFX,2016-12-04,104.15,70490
MD2424,DODFX,2017-08-03,105.46,64605
MD2425,DODFX,2018-03-09,98.93,71425
MD2426,DODFX,2012-07-01,101.89,94062
MD2427,DODFX,2004-04-07,93.85,12325
MD2428,DODFX,2012-11-20,113.71,42527
MD2429,DODFX,2007-02-17,105.42,78734
MD2430,DODFX,2011-04-07,123.69,23201
MD2431,DODFX,2006-04-05,116.7,73614
MD2432,DODFX,2014-01-04,93.42,14623
MD2433,DODFX,2005-01-08,129.63,92663
MD2434,DODFX,2001-10-14,95.02,64174
MD2435,DODFX,2016-11-09,95.37,82851
MD2436,DODFX,2011-02-26,102.72,4403
MD2437,DODFX,2016-07-22,106.61,73978
MD2438,DODFX,2004-05-29,105.65,5147
MD2439,DODFX,2022-05-23,101.33,58237
MD2440,DODFX,2006-05-31,121.22,15183
MD2441,DODFX,2019-09-27,98.42,82237
MD2442,DODFX,2003-09-30,113.55,8926
MD2443,DODFX,2012-08-09,126.69,93487
MD2444,DODFX,2002-06-17,110.29,71522
MD2445,DODFX,2014-09-04,102.64,79350
MD2446,DODFX,2018-08-30,127.54,42079
MD2447,DODFX,2014-07-29,109.12,71688
MD2448,DODFX,2020-10-26,126.32,82386
MD2449,DODFX,2009-12-12,129.92,60040
MD2450,DODFX,2020-11-14,126.63,15353
MD2451,DODFX,2013-05-01,97.8,29962
MD2452,DODFX,2008-05-15,105.49,19975
MD2453,DODFX,2016-09-30,116.77,22380
